id,heduc,heblack,mixed,years,div,agediff
11814,15-Dec,0,0,1.634,0,OlderHusband
11817,15-Dec,0,0,5.194,0,Peer
11820,15-Dec,1,1,9.821,0,Peer
11821,<12,1,1,7.811,0,Peer
11823,<12,0,0,14.0315,1,Peer
11826,15-Dec,0,0,24.819,0,Peer
11835,>15,0,0,7.332,1,Peer
11838,15-Dec,0,0,8.1615,1,Peer
11843,<12,0,0,2.982,0,OlderWife
11849,15-Dec,1,0,2.8935,1,OlderHusband
11859,<12,0,0,2.805,1,OlderHusband
11870,<12,0,1,20.041,0,Peer
11876,15-Dec,0,0,17.027,0,Peer
11879,<12,0,0,18.727,0,Peer
11886,15-Dec,0,0,7.918,1,OlderHusband
11897,15-Dec,0,0,19.682,0,Peer
11901,15-Dec,0,0,15.723,0,OlderHusband
11904,<12,1,0,23.227,1,Peer
11907,<12,0,0,9.002,0,Peer
11909,<12,0,0,18.204,0,Peer
11912,>15,0,0,18.283,0,Peer
11930,15-Dec,1,0,0.627,0,OlderHusband
11932,15-Dec,1,0,8.768,1,Peer
11937,15-Dec,1,0,9.3305,1,Peer
11941,<12,0,1,24.334,0,Peer
11963,15-Dec,1,1,20.112,0,Peer
11965,15-Dec,0,0,2.001,0,Peer
11967,<12,1,1,41.09,0,Peer
11973,15-Dec,1,1,1.906,0,Peer
11987,>15,0,1,20.12,0,Peer
11996,<12,0,0,4.167,1,Peer
12008,15-Dec,1,0,3.17,0,OlderWife
12025,<12,1,0,4.4405,1,OlderWife
12028,<12,0,1,19.285,0,Peer
12036,15-Dec,0,0,30.828,0,Peer
12040,<12,0,0,1.117,0,Peer
12045,15-Dec,1,1,9.509,0,Peer
12050,15-Dec,1,1,14.938,0,Peer
12053,<12,0,1,32.315,0,Peer
12057,15-Dec,0,1,26.308,0,Peer
12064,<12,1,1,26.511,0,Peer
12067,<12,0,1,28.679,0,Peer
12075,<12,1,1,13.295,1,Peer
12077,<12,1,1,25.166,0,Peer
12080,<12,0,1,0.621,0,Peer
12086,15-Dec,1,0,10.179,0,OlderHusband
12092,<12,0,1,9.873,0,Peer
12101,15-Dec,0,0,4.1645,1,Peer
12112,<12,1,1,10.894,0,Peer
12119,15-Dec,0,0,8.917,1,Peer
12120,15-Dec,0,0,8.917,1,Peer
12127,15-Dec,1,1,39.833,0,Peer
12132,>15,1,1,24.129,0,Peer
12150,15-Dec,0,1,7.8465,1,Peer
12152,<12,1,1,48.832,0,Peer
12163,15-Dec,1,1,26.976,0,Peer
12164,>15,1,0,2.289,0,OlderHusband
12165,15-Dec,0,1,26.976,0,Peer
12168,15-Dec,1,0,4.6625,1,OlderHusband
12172,<12,1,0,18.215,0,Peer
12174,<12,0,0,22.355,0,Peer
12176,<12,0,1,16.583,0,Peer
12184,<12,1,1,2.801,1,Peer
12200,<12,1,1,38.912,0,Peer
12206,15-Dec,0,1,11.409,0,Peer
12208,<12,1,0,11.409,0,OlderHusband
12210,<12,0,0,16.3465,1,Peer
12218,15-Dec,1,0,6.253,1,OlderHusband
12220,<12,1,1,9.626,0,Peer
12224,15-Dec,0,1,5.339,1,Peer
12230,15-Dec,1,1,16.964,1,Peer
12250,15-Dec,1,1,6.916,1,Peer
12272,<12,1,1,29.451,0,Peer
12277,<12,1,0,3.751,1,OlderHusband
12283,<12,1,0,1.837,0,Peer
12301,15-Dec,0,1,1.342,0,Peer
12302,<12,1,1,1.665,0,Peer
12306,15-Dec,1,0,1.1665,1,OlderWife
12312,<12,1,1,17.87,0,Peer
12316,15-Dec,1,1,21.087,0,Peer
12319,<12,1,0,6.7,0,Peer
12329,<12,1,1,12.3285,1,Peer
12337,15-Dec,0,0,13.933,0,Peer
12341,15-Dec,0,0,19.1075,1,Peer
12348,15-Dec,0,0,15.002,1,Peer
12352,>15,0,0,9.897,0,Peer
12356,<12,0,1,20,0,Peer
12358,<12,0,1,21.6265,1,Peer
12364,15-Dec,1,1,2.998,1,Peer
12366,<12,1,0,13.517,0,Peer
12370,>15,0,1,2.568,0,Peer
12381,<12,0,1,3.17,1,Peer
12385,15-Dec,1,1,19.975,0,Peer
12388,<12,0,0,24,0,Peer
12393,<12,0,0,6.497,1,Peer
12396,>15,0,0,6.0455,1,Peer
12399,15-Dec,0,0,25.667,1,Peer
12405,>15,0,0,15.817,0,Peer
12406,>15,0,0,15.817,0,OlderHusband
12410,>15,0,0,8.66,0,Peer
12417,>15,0,0,13.933,0,OlderWife
12425,<12,0,0,9.038,0,OlderWife
12429,>15,0,0,5.692,1,Peer
12436,>15,0,0,53.391,0,Peer
12440,15-Dec,0,0,7.165,1,Peer
12443,15-Dec,0,0,13.897,0,Peer
12454,15-Dec,1,1,16.72,0,Peer
12457,15-Dec,0,1,5.58,0,Peer
12464,<12,0,1,6.157,0,Peer
12467,15-Dec,0,0,9.166,1,Peer
12474,15-Dec,0,0,6.36,0,Peer
12476,15-Dec,1,0,6.606,0,Peer
12478,15-Dec,0,0,14.7705,1,Peer
12483,15-Dec,1,1,11.017,0,Peer
12505,15-Dec,1,1,3.044,0,Peer
12507,15-Dec,0,1,5.8755,1,Peer
12509,15-Dec,1,0,1.259,0,Peer
12535,<12,1,1,14.587,1,Peer
12538,15-Dec,1,0,4.063,0,OlderHusband
12543,<12,0,0,18.5585,1,Peer
12547,15-Dec,0,1,19.995,0,Peer
12560,<12,0,1,4.003,0,Peer
12563,15-Dec,0,0,28.49,0,Peer
12567,<12,0,0,4.72,0,Peer
12575,<12,0,0,4.92,0,OlderHusband
12577,<12,0,0,1.517,1,Peer
12579,15-Dec,1,0,27.1675,1,Peer
12580,15-Dec,0,1,8.419,1,Peer
12585,15-Dec,1,0,4.003,0,Peer
12586,15-Dec,1,1,11.7945,1,Peer
12601,15-Dec,0,1,20.142,0,Peer
12616,15-Dec,0,0,17.251,1,Peer
12618,<12,0,0,1.804,0,OlderWife
12624,<12,0,0,0.498,1,Peer
12627,<12,0,0,0.498,1,Peer
12633,15-Dec,0,0,9.5,0,Peer
12639,15-Dec,0,0,1.2485,1,Peer
12640,15-Dec,1,1,3.231,0,Peer
12643,15-Dec,1,0,1.7165,1,Peer
12649,15-Dec,0,0,9.002,0,Peer
12651,<12,0,0,11.759,1,Peer
12658,<12,1,1,14.497,0,Peer
12662,<12,0,0,36.999,0,Peer
12665,15-Dec,0,0,13.506,0,Peer
12667,<12,0,1,9.1085,1,Peer
12671,<12,0,0,6.382,0,OlderWife
12674,15-Dec,0,0,10.9625,1,Peer
12676,<12,0,0,54.877,0,OlderHusband
12683,15-Dec,0,0,2.166,1,Peer
12686,<12,0,1,23.17,1,Peer
12688,<12,0,1,10.7105,1,Peer
12691,<12,0,1,9.3305,1,Peer
12695,15-Dec,1,1,9.3305,1,Peer
12710,<12,0,1,18.82,0,Peer
12723,<12,0,1,18.338,0,Peer
12731,15-Dec,0,1,23.116,0,Peer
12748,<12,1,0,3.118,0,Peer
12750,<12,1,1,23.116,0,Peer
12761,15-Dec,0,1,4.479,0,Peer
12769,<12,1,1,51.168,0,Peer
12773,>15,1,1,10.689,0,Peer
12779,15-Dec,1,1,12.192,0,Peer
12784,15-Dec,1,0,12.167,0,OlderHusband
12787,15-Dec,0,0,29.254,1,Peer
12793,<12,0,1,11.335,1,Peer
12799,<12,1,0,7.537,0,OlderHusband
12802,<12,0,0,16.2985,1,Peer
12804,15-Dec,0,0,22.831,0,Peer
12806,<12,0,0,22.831,0,Peer
12814,<12,0,0,3.912,0,Peer
12823,<12,0,0,5.4975,1,Peer
12831,>15,0,0,2.1655,1,Peer
12833,15-Dec,0,1,23.0195,1,Peer
12837,15-Dec,1,1,10.012,0,Peer
12838,<12,0,1,7.6085,1,Peer
12840,<12,1,0,56.085,0,Peer
12850,<12,1,0,7.88,0,Peer
12856,15-Dec,1,0,7.335,1,Peer
12891,15-Dec,1,1,10.2125,1,Peer
12893,<12,0,0,10.3765,1,Peer
12896,<12,0,0,10.012,1,OlderHusband
12900,<12,0,0,1.1665,1,Peer
12906,<12,0,0,15.918,0,OlderWife
12929,<12,0,0,23.641,0,Peer
12943,<12,0,0,8.2135,1,Peer
12948,15-Dec,1,1,10.965,0,Peer
12953,15-Dec,0,1,16.81,0,Peer
12965,>15,1,0,9.106,0,Peer
12987,15-Dec,1,1,7.3595,1,Peer
12997,<12,0,1,3.8305,1,Peer
12999,15-Dec,1,0,8.3915,1,Peer
13001,15-Dec,0,0,31.036,0,Peer
13006,<12,0,0,0.775,0,Peer
13007,15-Dec,0,0,7.444,0,Peer
13010,>15,0,0,4.783,0,Peer
13021,<12,0,0,2.919,0,Peer
13024,15-Dec,0,0,43.943,0,Peer
13028,>15,0,0,21.062,0,Peer
13033,15-Dec,0,0,17.81,0,Peer
13037,>15,1,1,17.618,0,Peer
13045,<12,0,0,4.934,0,Peer
13048,<12,0,0,18.708,0,Peer
13052,<12,0,0,12.044,0,OlderWife
13058,<12,0,0,17.016,0,OlderWife
13062,15-Dec,0,0,17.016,0,Peer
13065,<12,0,0,12.999,0,Peer
13068,<12,0,0,20.246,1,Peer
13069,<12,0,0,10.453,0,Peer
13071,<12,0,0,9.002,0,Peer
13073,15-Dec,0,1,8.3995,1,Peer
13082,15-Dec,1,1,1.336,1,Peer
13102,15-Dec,0,1,17.164,0,Peer
13109,<12,1,1,10.256,0,Peer
13126,15-Dec,1,1,3.63,0,Peer
13129,<12,0,1,29.9985,1,Peer
13133,15-Dec,1,0,16.934,0,Peer
13141,15-Dec,1,0,8.274,0,OlderWife
13147,<12,1,1,23.474,0,Peer
13150,15-Dec,0,1,11.866,0,Peer
13152,15-Dec,0,0,26.144,0,Peer
13156,15-Dec,0,0,2.757,0,OlderHusband
13158,15-Dec,0,0,4.928,0,Peer
13162,15-Dec,0,0,2.757,0,Peer
13164,<12,0,0,1.002,0,Peer
13167,<12,0,0,1.002,0,Peer
13169,15-Dec,0,0,13.645,0,Peer
13178,15-Dec,1,0,9.591,0,OlderHusband
13197,<12,1,1,33.243,0,Peer
13200,<12,0,1,33.243,0,Peer
13211,<12,0,1,3.2525,1,Peer
13213,<12,0,0,12.977,0,Peer
13216,<12,0,0,29.944,0,Peer
13221,<12,0,0,3.8415,1,Peer
13227,<12,0,0,9.128,1,Peer
13229,15-Dec,0,0,9.7575,1,Peer
13230,15-Dec,0,0,15.54,0,Peer
13231,15-Dec,1,0,6.743,0,Peer
13257,15-Dec,0,1,12.731,1,Peer
13264,<12,1,0,0.512,1,Peer
13281,15-Dec,0,1,25.352,0,Peer
13286,>15,0,1,10.626,0,Peer
13303,<12,1,1,20.723,1,Peer
13304,15-Dec,0,1,2.847,0,Peer
13310,>15,1,1,5.7495,1,Peer
13312,>15,0,1,8.893,0,Peer
13340,<12,0,1,11.8985,1,Peer
13356,15-Dec,1,1,1.9985,1,Peer
13360,>15,1,1,5.6755,1,Peer
13373,<12,1,0,0.509,1,Peer
13382,<12,0,1,8.493,0,Peer
13385,15-Dec,0,0,9.8795,1,Peer
13388,15-Dec,0,1,8.003,0,Peer
13391,<12,0,1,9.9985,1,Peer
13393,<12,0,1,12.917,1,Peer
13398,15-Dec,0,1,6.4205,1,Peer
13401,<12,0,0,2.741,0,Peer
13403,<12,1,1,2.664,0,Peer
13405,<12,0,0,36.3915,1,Peer
13410,>15,0,0,20.205,0,Peer
13412,<12,0,0,39.257,1,Peer
13422,>15,1,1,25.169,1,Peer
13425,15-Dec,0,1,3.4115,1,Peer
13437,15-Dec,1,0,2.601,0,OlderHusband
13445,15-Dec,1,0,35.003,0,Peer
13455,15-Dec,0,1,15.433,0,Peer
13460,>15,0,1,17.845,0,Peer
13468,15-Dec,1,0,8.383,1,OlderWife
13478,<12,0,1,22.565,0,Peer
13480,<12,0,0,14.787,1,Peer
13482,<12,0,1,32.786,0,Peer
13491,<12,1,0,9.656,0,OlderWife
13497,<12,1,0,17.55,0,Peer
13498,15-Dec,1,0,2.045,0,Peer
13502,<12,1,0,5.977,0,Peer
13505,<12,0,1,26.497,1,Peer
13508,15-Dec,1,0,11.414,0,Peer
13521,<12,1,1,31.989,0,Peer
13538,<12,0,1,37.836,0,Peer
13547,15-Dec,1,1,42.508,0,Peer
13554,>15,0,0,14.7325,1,Peer
13571,15-Dec,1,0,3.351,0,Peer
13580,<12,1,0,6.396,0,OlderWife
13591,>15,1,1,1.1665,1,Peer
13595,<12,1,0,6.344,0,OlderHusband
13596,15-Dec,1,0,8.334,1,OlderWife
13611,15-Dec,0,0,24.027,0,Peer
13614,<12,0,1,14.817,0,Peer
13616,15-Dec,1,1,21.914,1,Peer
13636,15-Dec,1,1,4,1,Peer
13646,15-Dec,0,0,2.3795,1,Peer
13650,<12,0,1,26.48,0,Peer
13655,<12,1,0,5.169,1,Peer
13677,<12,1,1,20.17,0,Peer
13683,<12,1,1,47.25,0,Peer
13686,15-Dec,1,0,21.328,0,Peer
13688,<12,1,1,35.24,0,Peer
13700,15-Dec,1,1,13.974,0,Peer
13702,<12,1,0,21.21,0,Peer
13717,<12,0,0,14.001,0,Peer
13724,15-Dec,0,1,3.5,1,Peer
13731,<12,0,1,27.967,0,Peer
13733,<12,1,0,13.509,0,Peer
13747,15-Dec,1,1,26.664,0,Peer
13754,<12,1,0,4,0,Peer
13765,15-Dec,1,1,13.908,0,Peer
13774,<12,1,1,22.4015,1,Peer
13787,15-Dec,1,1,13.446,0,Peer
13790,<12,0,0,12.865,0,Peer
13793,<12,0,1,26.001,0,Peer
13795,<12,1,0,16.203,0,Peer
13817,<12,1,0,19.055,0,OlderHusband
13827,<12,1,0,14.324,0,OlderHusband
13849,<12,1,1,20.0435,1,Peer
13864,<12,1,0,2.004,0,Peer
13871,15-Dec,1,0,11.034,0,OlderHusband
13887,15-Dec,0,0,15.6715,1,Peer
13895,15-Dec,0,1,10.103,0,Peer
13897,<12,1,1,26.272,0,Peer
13900,<12,0,1,26.272,0,Peer
13908,15-Dec,1,0,5.218,0,OlderWife
13918,<12,1,1,13.446,0,Peer
13922,<12,0,0,56.882,0,Peer
13934,<12,0,0,16.312,1,Peer
13937,<12,0,1,8.496,0,Peer
13940,15-Dec,0,1,26.22,0,Peer
13944,<12,1,1,1.2075,1,Peer
13950,<12,1,0,7.023,0,Peer
13953,15-Dec,1,0,7.023,0,Peer
13955,<12,1,1,43.671,0,Peer
13958,15-Dec,1,0,11.433,0,OlderWife
13964,<12,1,0,0.586,1,OlderWife
13975,<12,1,0,21.821,0,OlderHusband
13977,<12,0,1,5.988,0,Peer
13994,<12,1,0,16.156,0,Peer
14002,15-Dec,1,0,1.035,0,OlderHusband
14006,>15,0,1,1.035,0,Peer
14012,15-Dec,0,0,9.81,0,Peer
14017,15-Dec,0,0,15.901,0,OlderHusband
14018,15-Dec,0,0,23.915,0,Peer
14026,<12,0,0,5.84,1,Peer
14042,15-Dec,1,0,1.363,0,Peer
14043,<12,0,0,18.579,1,Peer
14051,15-Dec,1,0,7.732,0,OlderWife
14061,15-Dec,1,0,7.732,0,Peer
14063,<12,1,1,42.461,0,Peer
14067,15-Dec,0,1,9.933,0,Peer
14069,<12,1,1,4.1615,1,Peer
14083,<12,1,0,8.304,0,OlderHusband
14087,15-Dec,1,0,4.118,0,OlderHusband
14096,<12,0,0,25.087,0,Peer
14100,<12,0,0,25.7495,1,Peer
14117,<12,1,0,9.999,0,Peer
14122,<12,0,1,1.4865,1,Peer
14126,15-Dec,0,1,0.999,1,Peer
14134,15-Dec,1,1,15.537,0,Peer
14136,15-Dec,1,1,16.003,0,Peer
14161,<12,0,1,60.353,0,Peer
14214,15-Dec,0,1,9.988,1,Peer
14234,<12,1,0,5.823,0,Peer
14244,<12,1,0,23.951,0,Peer
14246,<12,1,0,9.005,0,Peer
14248,<12,1,0,6.7295,1,Peer
14250,<12,1,0,32,0,Peer
14254,15-Dec,1,1,4.359,0,Peer
14257,15-Dec,0,0,3.4965,1,Peer
14258,15-Dec,1,1,16.397,0,Peer
14260,<12,1,1,21.999,0,Peer
14263,15-Dec,0,1,2.664,1,Peer
14265,<12,1,0,7.001,0,Peer
14267,<12,1,1,36.923,0,Peer
14270,<12,0,1,36.923,0,Peer
14274,15-Dec,0,1,5.834,1,Peer
14280,15-Dec,1,1,5.944,0,Peer
14289,15-Dec,1,0,8.309,0,OlderHusband
14291,<12,1,0,6.004,1,Peer
14294,15-Dec,0,0,15.001,0,Peer
14298,<12,0,0,16.438,0,Peer
14304,<12,0,0,9.8755,1,Peer
14307,15-Dec,0,0,25.106,0,Peer
14308,15-Dec,0,0,8.249,1,Peer
14318,15-Dec,0,0,2.513,0,Peer
14320,<12,1,1,0.8735,1,Peer
14323,15-Dec,1,0,3.97,0,OlderWife
14325,<12,1,0,27.6345,1,Peer
14336,<12,0,1,25.916,0,Peer
14346,<12,1,0,42.672,0,OlderHusband
14350,15-Dec,1,0,8.162,0,Peer
14353,<12,0,0,51.748,0,Peer
14356,<12,1,0,16.999,0,Peer
14358,15-Dec,0,0,16.194,0,Peer
14360,<12,0,0,12.999,0,Peer
14362,<12,1,1,13.999,0,Peer
14365,15-Dec,0,1,13.999,0,Peer
14368,>15,1,0,6.486,1,OlderHusband
14377,15-Dec,0,1,5.2125,1,Peer
14381,15-Dec,1,0,5.911,0,OlderWife
14392,15-Dec,1,1,1.002,1,Peer
14394,15-Dec,1,0,4.589,1,OlderWife
14397,15-Dec,1,0,6.935,0,Peer
14400,15-Dec,1,0,24,0,Peer
14403,15-Dec,0,0,37.793,0,Peer
14411,15-Dec,0,0,14.472,0,Peer
14413,<12,0,0,7.6595,1,Peer
14420,15-Dec,1,0,4.249,1,Peer
14421,<12,0,0,34.303,0,Peer
14430,<12,1,0,7.655,0,OlderWife
14437,<12,0,1,14.834,1,Peer
14440,<12,0,0,25.187,1,Peer
14444,15-Dec,0,1,5.0155,1,Peer
14448,>15,0,1,7.258,1,Peer
14455,15-Dec,0,0,2.53,0,OlderWife
14457,<12,0,0,13.1665,1,Peer
14474,15-Dec,0,0,7.288,0,OlderHusband
14484,15-Dec,0,0,7.288,0,Peer
14490,15-Dec,0,0,4.101,0,OlderWife
14493,<12,0,0,32.416,0,Peer
14500,<12,0,0,6.283,0,OlderWife
14501,<12,0,0,2.245,0,OlderWife
14507,15-Dec,0,0,2.084,0,Peer
14516,15-Dec,1,1,4.268,1,Peer
14527,<12,1,1,21.999,0,Peer
14530,15-Dec,0,1,21.999,0,Peer
14533,15-Dec,0,0,14.683,0,Peer
14546,<12,0,0,34.543,0,Peer
14551,15-Dec,1,0,8.999,0,Peer
14553,<12,0,0,7.091,1,Peer
14562,<12,1,0,3.001,0,Peer
14564,<12,1,1,7.2155,1,Peer
14570,<12,0,0,4.665,1,Peer
14572,<12,0,0,34.505,0,Peer
14575,<12,0,1,22.998,0,Peer
14579,15-Dec,0,0,6.9595,1,Peer
14590,15-Dec,0,0,9.158,0,Peer
14592,15-Dec,0,0,2.2535,1,Peer
14594,15-Dec,1,1,4.4295,1,Peer
14613,<12,1,1,27.253,0,Peer
14615,<12,1,0,15.2635,1,Peer
14622,15-Dec,0,0,8.331,0,Peer
14630,<12,0,0,26.877,0,Peer
14636,15-Dec,1,0,3.882,0,Peer
14639,15-Dec,0,0,40.726,0,Peer
14643,>15,0,0,6.552,1,OlderWife
14649,15-Dec,0,0,12.854,0,Peer
14658,<12,0,0,6.502,0,OlderWife
14665,>15,1,0,8.887,0,OlderHusband
14670,15-Dec,0,0,5.454,0,OlderWife
14690,15-Dec,1,1,7.086,0,Peer
14694,15-Dec,1,0,17.777,0,Peer
14699,<12,1,0,17.029,0,Peer
14702,<12,0,1,31.017,0,Peer
14707,<12,0,1,2.62,0,Peer
14711,15-Dec,1,0,4.6955,1,Peer
14714,15-Dec,0,1,41.309,0,Peer
14718,15-Dec,0,1,24.082,0,Peer
14723,15-Dec,1,1,20.145,0,Peer
14733,<12,0,0,35.228,0,Peer
14734,15-Dec,0,0,1.684,0,Peer
14738,<12,0,0,12.98,0,Peer
14741,<12,0,1,21.081,0,Peer
14754,<12,1,0,34.268,0,Peer
14756,<12,1,0,41.095,0,Peer
14767,<12,1,0,14.4505,1,OlderHusband
14782,<12,0,1,48.005,0,Peer
14790,15-Dec,0,0,4.756,0,Peer
14802,<12,1,0,18.3095,1,Peer
14808,<12,0,1,16.9145,1,Peer
14822,<12,1,0,0.835,0,Peer
14825,<12,1,0,8.14,0,Peer
14827,<12,1,0,11.398,0,Peer
14828,15-Dec,1,1,12.572,0,Peer
14830,15-Dec,1,1,2.554,0,Peer
14833,15-Dec,1,0,2.552,0,Peer
14835,<12,1,1,8,0,Peer
14839,15-Dec,0,1,1.5825,1,Peer
14844,<12,1,1,10.333,0,Peer
14851,>15,1,0,6.524,0,Peer
14857,<12,0,0,8.501,1,Peer
14860,15-Dec,0,0,8.92,1,Peer
14867,<12,0,0,20.999,0,Peer
14870,15-Dec,0,0,11.0825,1,Peer
14871,15-Dec,0,0,23.299,0,Peer
14876,<12,0,0,7.948,0,Peer
14878,15-Dec,0,0,7.948,0,Peer
14883,15-Dec,0,0,24.153,0,Peer
14884,15-Dec,0,0,24.153,0,Peer
14888,15-Dec,0,0,13.903,0,Peer
14901,<12,0,0,2.4885,1,Peer
14907,<12,0,1,34.664,0,Peer
14916,<12,1,1,6.1305,1,Peer
14922,<12,1,0,2.2775,1,OlderHusband
14929,15-Dec,1,0,11.335,1,Peer
14938,>15,1,0,3.129,0,Peer
14951,15-Dec,0,1,32.6025,1,Peer
14957,<12,1,0,7.08,1,OlderHusband
14958,15-Dec,1,0,7.8195,1,OlderHusband
14962,>15,1,1,12.687,0,Peer
14972,<12,0,1,50.639,0,Peer
14985,15-Dec,0,0,30.1655,1,Peer
14988,15-Dec,0,0,32,0,Peer
14992,15-Dec,0,1,7.066,0,Peer
15005,15-Dec,1,1,24.9995,1,Peer
15007,<12,1,1,5.2045,1,Peer
15011,<12,0,1,0.194,1,Peer
15018,<12,1,1,4.115,0,Peer
15027,15-Dec,0,0,4.468,0,Peer
15038,15-Dec,0,0,9.651,0,OlderWife
15041,<12,0,0,31.173,0,Peer
15046,<12,0,0,51.337,0,Peer
15057,<12,0,1,9.024,1,Peer
15061,15-Dec,1,0,0.222,0,Peer
15079,15-Dec,0,0,3.1565,1,Peer
15086,15-Dec,0,0,14.168,1,Peer
15090,15-Dec,1,1,2.171,0,Peer
15095,<12,0,1,0.687,0,Peer
15101,<12,1,1,3.379,0,Peer
15107,<12,1,1,5.1935,1,Peer
15113,15-Dec,1,0,2.927,0,Peer
15115,15-Dec,1,0,11.3565,1,Peer
15126,15-Dec,0,1,12.263,0,Peer
15137,15-Dec,0,0,8.945,0,Peer
15138,15-Dec,0,0,20.605,0,Peer
15140,<12,1,0,26.001,0,Peer
15142,<12,1,1,35.274,0,Peer
15158,15-Dec,0,1,1.1665,1,Peer
15161,<12,1,0,12.999,0,Peer
15164,15-Dec,0,1,13.9195,1,Peer
15167,15-Dec,1,1,12.553,1,Peer
15169,<12,1,1,37.158,0,Peer
15172,<12,0,1,37.158,0,Peer
15176,15-Dec,1,1,12.726,0,Peer
15183,<12,1,0,7.592,0,OlderWife
15185,<12,1,1,1.5115,1,Peer
15186,15-Dec,0,0,7.05,0,Peer
15190,<12,0,1,28,0,Peer
15193,15-Dec,0,0,6.8365,1,Peer
15196,<12,0,1,12.085,1,Peer
15219,15-Dec,1,0,15.847,0,OlderWife
15226,<12,1,0,15.847,0,OlderHusband
15234,15-Dec,1,0,11.105,0,OlderHusband
15243,<12,1,0,6.007,0,OlderHusband
15257,<12,1,0,1.812,0,OlderHusband
15259,<12,0,0,14.998,0,Peer
15262,<12,0,0,14.998,0,Peer
15266,<12,1,1,54.418,0,Peer
15275,<12,1,0,22.946,0,Peer
15314,>15,1,0,12.816,0,OlderHusband
15347,>15,0,0,5.67,0,Peer
15355,>15,0,0,2.33,0,Peer
15364,<12,0,0,0.348,0,Peer
15376,15-Dec,0,1,5.331,0,Peer
15379,<12,0,1,18.669,0,Peer
15403,15-Dec,0,1,7.922,0,Peer
15406,<12,0,1,35.507,0,Peer
15410,15-Dec,1,0,9.555,0,OlderHusband
15421,<12,0,1,20.684,0,Peer
15427,15-Dec,1,1,13.2375,1,Peer
15442,<12,0,0,9.231,1,Peer
15445,15-Dec,0,0,7.042,0,Peer
15451,<12,0,0,35.187,0,Peer
15462,<12,1,0,22.563,0,Peer
15464,<12,1,0,27.529,0,Peer
15468,<12,1,0,9.254,0,OlderHusband
15471,>15,0,0,10.749,1,Peer
15474,15-Dec,0,1,43.017,0,Peer
15477,<12,0,1,32.999,0,Peer
15482,15-Dec,0,1,2.516,0,Peer
15488,<12,0,0,17.999,0,Peer
15490,15-Dec,0,1,1.29,0,Peer
15492,<12,1,0,10.133,1,Peer
15495,15-Dec,0,1,4,0,Peer
15498,15-Dec,0,1,33.919,0,Peer
15502,15-Dec,0,0,5.2485,1,Peer
15508,15-Dec,0,0,6.9155,1,Peer
15511,15-Dec,0,1,15.4195,1,Peer
15513,<12,1,0,31.855,0,Peer
15516,15-Dec,0,1,12.504,1,Peer
15520,<12,0,1,42.949,0,Peer
15523,<12,0,1,1.2925,1,Peer
15529,15-Dec,0,0,10.004,0,Peer
15536,15-Dec,0,0,22.138,0,Peer
15544,<12,0,0,6.442,0,OlderHusband
15563,15-Dec,0,0,6.919,0,Peer
15572,>15,0,0,14.768,0,Peer
15587,<12,1,1,42.847,0,Peer
15590,15-Dec,0,1,42.847,0,Peer
15620,15-Dec,1,0,5.812,0,Peer
15629,15-Dec,1,0,11.959,0,OlderWife
15631,<12,1,1,50.877,0,Peer
15635,15-Dec,0,1,16.005,0,Peer
15639,15-Dec,0,0,14.757,0,OlderWife
15645,15-Dec,1,0,3.146,0,OlderWife
15651,<12,0,0,15.02,0,Peer
15653,15-Dec,1,0,12.654,0,OlderWife
15666,15-Dec,0,0,9.44,0,Peer
15672,<12,0,1,24,0,Peer
15703,15-Dec,0,1,20.775,0,Peer
15704,<12,1,1,3.08,1,Peer
15710,<12,0,0,9.1715,1,Peer
15717,<12,0,0,5.914,1,OlderHusband
15721,<12,0,0,5.711,0,OlderWife
15733,<12,0,0,2.1655,1,Peer
15735,<12,0,0,46.16,0,Peer
15738,<12,0,1,29.999,0,Peer
15744,<12,0,0,46.511,0,Peer
15747,<12,0,0,46.511,0,Peer
15752,15-Dec,0,0,23.075,0,Peer
15758,<12,1,1,4.578,1,Peer
15761,<12,0,1,6.6255,1,Peer
15763,<12,0,0,43.715,0,Peer
15765,<12,0,0,6.998,0,OlderHusband
15767,<12,0,0,15.587,1,Peer
15771,<12,0,0,3.253,0,Peer
15781,15-Dec,1,0,3.203,0,OlderHusband
15790,15-Dec,1,0,11.978,0,Peer
15801,15-Dec,0,1,8.6215,1,Peer
15804,<12,0,1,47.42,0,Peer
15813,15-Dec,1,0,7.176,0,OlderHusband
15827,15-Dec,1,0,2.062,0,Peer
15837,<12,1,0,9.48,1,Peer
15851,15-Dec,1,0,11.546,0,OlderHusband
15860,<12,0,1,54.059,0,Peer
15870,15-Dec,0,0,11.42,0,OlderHusband
15881,<12,0,0,19.283,0,Peer
15884,15-Dec,0,0,11.86,0,Peer
15889,15-Dec,0,0,7.25,1,OlderWife
15897,15-Dec,1,0,9.246,0,Peer
15899,<12,1,1,1.506,0,Peer
15901,<12,0,1,8.668,1,Peer
15911,>15,0,1,6.234,0,Peer
15920,<12,1,1,54.943,0,Peer
15921,<12,1,0,19.748,0,Peer
15927,<12,1,0,9.656,0,OlderHusband
15929,<12,0,1,10.253,1,Peer
15935,<12,1,0,41.6275,1,Peer
15937,<12,0,0,0.9995,1,Peer
15942,<12,0,0,13.435,0,Peer
15946,15-Dec,1,0,2.475,0,Peer
15964,15-Dec,0,1,4.164,0,Peer
15967,<12,0,1,3.669,0,Peer
